2022-12-18 19:00:00, 19.54, 50.44
2022-12-18 20:00:00, 19.61, 50.72
2022-12-18 21:00:00, 19.12, 58.39
2022-12-18 22:00:00, 18.91, 58.6
2022-12-18 23:00:00, 18.62, 57.42
2022-12-19 0:00:00, 18.28, 56.28
2022-12-19 1:00:00, 18.06, 55.58
2022-12-19 2:00:00, 17.83, 54.79
2022-12-19 3:00:00, 17.66, 54.16
2022-12-19 4:00:00, 17.56, 53.71
2022-12-19 5:00:00, 17.5, 53.44
2022-12-19 6:00:00, 17.3, 52.07
2022-12-19 7:00:00, 17.78, 51.5
2022-12-19 8:00:00, 17.78, 51.56
2022-12-19 9:00:00, 17.75, 51.25
2022-12-19 10:00:00, 17.71, 51.56
2022-12-19 11:00:00, 17.77, 51.31
2022-12-19 12:00:00, 17.7, 51.4
2022-12-19 13:00:00, 17.58, 51.26
2022-12-19 14:00:00, 17.88, 54.02
2022-12-19 15:00:00, 18.41, 53.48
2022-12-19 16:00:00, 18.52, 52.66
2022-12-19 17:00:00, 18.82, 53.29
2022-12-19 18:00:00, 19.05, 54.84
2022-12-19 19:00:00, 19.02, 54.36
2022-12-19 20:00:00, 19.12, 54.24
2022-12-19 21:00:00, 19.07, 54.12
2022-12-19 22:00:00, 18.91, 54.3
2022-12-19 23:00:00, 18.76, 54.06
2022-12-20 0:00:00, 18.63, 54.36
2022-12-20 1:00:00, 18.51, 54.63
2022-12-20 2:00:00, 18.35, 54.34
2022-12-20 3:00:00, 18.21, 54.2
2022-12-20 4:00:00, 18.12, 54.22
2022-12-20 5:00:00, 18.04, 54.17
2022-12-20 6:00:00, 17.99, 54.3
2022-12-20 7:00:00, 17.93, 54.47
2022-12-20 8:00:00, 17.91, 54.92
2022-12-20 9:00:00, 17.76, 54.8
2022-12-20 10:00:00, 17.79, 54.6
2022-12-20 11:00:00, 17.88, 54.62
2022-12-20 12:00:00, 18.28, 55.93
2022-12-20 13:00:00, 18.32, 55.46
2022-12-20 14:00:00, 18.3, 55.21
2022-12-20 15:00:00, 18.44, 55.71
2022-12-20 16:00:00, 18.92, 56.55
2022-12-20 17:00:00, 19.16, 57.15
2022-12-20 18:00:00, 19.52, 58.74
2022-12-20 19:00:00, 19.64, 59.25
2022-12-20 20:00:00, 19.73, 58.81
2022-12-20 21:00:00, 19.39, 56.84
2022-12-20 22:00:00, 19.22, 56.86
2022-12-20 23:00:00, 19.09, 56.69
2022-12-21 0:00:00, 18.95, 56.74
2022-12-21 1:00:00, 18.8, 57.12
2022-12-21 2:00:00, 18.66, 57.39
2022-12-21 3:00:00, 18.61, 57.68
2022-12-21 4:00:00, 18.58, 58.14
2022-12-21 5:00:00, 18.52, 58.12
2022-12-21 6:00:00, 18.47, 58.36
2022-12-21 7:00:00, 18.47, 58.42
2022-12-21 8:00:00, 18.2, 56.79
2022-12-21 9:00:00, 18.87, 57.32
2022-12-21 10:00:00, 18.93, 57.97
